mp;mpomsch;x;y;gebied;gebiednaam;meetpunttypering;opmerking;krw_type_dawaco;adres;adres_afst;adres_pc;adres_straat;bbg_2015;bodem_code;bodem_grof;bodem_omsch;c12;c50;gemeente;internet;krw_type;landgebruik;lat;leg_breedte;leg_cat;leg_diepte;leg_talud_l;leg_talud_r;lgn2018;lgn2018_agg;lgn2018_perc;lgn2020;lgn2020_agg;lgn2020_perc;lgn2023;lgn2023_agg;lgn2023_perc;long;mp_type;mp_vervallen;ovw_code;ovw_naam;ovw_type;plaatsnaam;problemen;wl_code;wl_naam;wl_type;na
EGB_21_ZE_01B;Sloten waterrijk EGB 2021 zegen-traject 01B;101925;439185;SCHIEL;Schieland;9;;-;Maindal 11 Capelle aan den IJssel;26,0000;2904CS;Maindal;;kVb;Veen;Waardveengronden op bosveen (of eutroof broekveen);;;Zuidplas;;;grasland - agrarisch;51,93858853;13,38;primair;1,30;1,5;1,5;;;;zoet water;water;41;zoet water;water;42;4,61537288;Vis;;;;;Nieuwerkerk aan den IJssel;;NL39_11a;Sloten waterrijk EGB;M8;
HBB_07_ZE_01;Hoge Bergse Bos 2007 traject 1 - zegen;97187;443325;SCHIEL;Schieland;9;;-;Rottebandreef 10 Bergschenhoek;206,6518;2661JK;Rottebandreef;Bos | Bos;Vr/dWol;Veen;Vlierveengronden op rietveen of zeggerietveen;;;Lansingerland;;;recreatie;51,97532401;49,64;overig;0,40;0,0;0,0;;;;zoet water;water;32;zoet water;water;33;4,54578143;Vis;;;;;Bergschenhoek;;NL39_24a;Hoge Bergse Bos;M27;
HBB_07_ZE_02;Hoge Bergse Bos 2007 traject 2 - zegen;97054;443739;SCHIEL;Schieland;9;;-;Rottebandreef 4 Bergschenhoek;280,3158;2661JK;Rottebandreef;Water | Water met recreatieve functie;dWol;Moerig;Moerige eerdgronden met een moerige bovengrond of moerige tu;;;Lansingerland;;;recreatie;51,97903093;100,03;overig;0,40;0,0;0,0;;;;zoet water;water;64;zoet water;water;64;4,54377598;Vis;;;;;Bergschenhoek;;NL39_24a;Hoge Bergse Bos;M27;
HBB_07_ZE_03;Hoge Bergse Bos 2007 traject 3 - zegen;96633;443460;SCHIEL;Schieland;9;;-;Hoeksekade 141c Bergschenhoek;132,3460;2661JL;Hoeksekade;Water | Water met recreatieve functie;Vk/dWol;Veen;Vlierveengronden op (meestal niet-gerijpte) zavel of klei, b;;;Lansingerland;;;recreatie;51,97647937;50,49;overig;0,40;0,0;0,0;;;;loofbos;recreatie;38;zoet water;water;40;4,53769628;Vis;;;;;Bergschenhoek;;NL39_24a;Hoge Bergse Bos;M27;
HBB_07_ZE_04;Hoge Bergse Bos 2007 traject 4 - zegen;96164;443182;SCHIEL;Schieland;9;;-;Hoeksekade 133 Bergschenhoek;107,9120;2661JL;Hoeksekade;Recreatie | Sportterrein;Vk/dWol;Veen;Vlierveengronden op (meestal niet-gerijpte) zavel of klei, b;;;Lansingerland;;;recreatie;51,97393140;48,22;overig;0,40;0,0;0,0;;;;gras in secundair bebouwd gebied;stedelijk;33;zoet water;water;35;4,53091859;Vis;;;;;Bergschenhoek;;NL39_24a;Hoge Bergse Bos;M27;
HBB_11_EL_03;Hoge Bergse Bos 2011 traject 3 - elektro;96907;443781;SCHIEL;Schieland;9;;M27;Rottebandreef 4 Bergschenhoek;253,6927;2661JK;Rottebandreef;Water | Water met recreatieve functie;Wol;Moerig;Moerige eerdgronden met een moerige bovengrond of moerige tu;;;Lansingerland;;M27;recreatie;51,97939305;100,03;overig;0,40;0,0;0,0;;;;zoet water;overig;27;zoet water;water;33;4,54162944;Vis;;;;;Bergschenhoek;;NL39_24a;Hoge Bergse Bos;M27;
HBB_11_EL_05;Hoge Bergse Bos 2011 traject 5 - elektro;96976;443104;SCHIEL;Schieland;9;;M27;Rottekade 36 Bergschenhoek;26,0000;2661JN;Rottekade;Water | Water met recreatieve functie;dVr;Veen;Vlierveengronden op rietveen of zeggerietveen;;;Lansingerland;;M27;recreatie;51,97331580;35,45;overig;0,40;0,0;0,0;;;;gras in secundair bebouwd gebied;stedelijk;41;gras in secundair bebouwd gebied;stedelijk;41;4,54274819;Vis;;;;;Bergschenhoek;;NL39_24a;Hoge Bergse Bos;M27;
HBB_11_EL_07;Hoge Bergse Bos 2011 traject 7 - elektro;96046;443285;SCHIEL;Schieland;9;;M27;Hoeksekade 160 Bergschenhoek;57,3061;2661JL;Hoeksekade;Water | Water met recreatieve functie;Wol;Moerig;Moerige eerdgronden met een moerige bovengrond of moerige tu;;;Lansingerland;;M27;recreatie;51,97484459;32,46;overig;0,40;0,0;0,0;;;;zoet water;water;34;zoet water;water;40;4,52918373;Vis;;;;;Bergschenhoek;;NL39_24a;Hoge Bergse Bos;M27;
HBB_11_ZE_01;Hoge Bergse Bos 2011 traject 1 - zegen;97186;443306;SCHIEL;Schieland;9;;M27;Rottebandreef 10 Bergschenhoek;199,4617;2661JK;Rottebandreef;Water | Water met recreatieve functie;Vr/dWol;Veen;Vlierveengronden op rietveen of zeggerietveen;;;Lansingerland;;M27;recreatie;51,97515315;49,64;overig;0,40;0,0;0,0;;;;zoet water;water;36;zoet water;water;37;4,54577008;Vis;;;;;Bergschenhoek;;NL39_24a;Hoge Bergse Bos;M27;
HBB_11_ZE_02;Hoge Bergse Bos 2011 traject 2 - zegen;97037;443747;SCHIEL;Schieland;9;;-;Rottebandreef 4 Bergschenhoek;269,9036;2661JK;Rottebandreef;Recreatie | Dagrecreatief terrein;dWol;Moerig;Moerige eerdgronden met een moerige bovengrond of moerige tu;;;Lansingerland;;;recreatie;51,97910106;100,03;overig;0,40;0,0;0,0;;;;zoet water;water;60;zoet water;water;61;4,54352721;Vis;;;;;Bergschenhoek;;NL39_24a;Hoge Bergse Bos;M27;
HBB_11_ZE_04;Hoge Bergse Bos 2011 traject 4 - zegen;96756;443674;SCHIEL;Schieland;9;;M27;Hoeksekade 141c Bergschenhoek;311,5639;2661JL;Hoeksekade;Water | Water met recreatieve functie;Vk/dWol;Veen;Vlierveengronden op (meestal niet-gerijpte) zavel of klei, b;;;Lansingerland;;M27;recreatie;51,97841558;50,49;overig;0,40;0,0;0,0;;;;zoet water;water;45;zoet water;water;47;4,53944996;Vis;;;;;Bergschenhoek;;NL39_24a;Hoge Bergse Bos;M27;
HBB_11_ZE_06;Hoge Bergse Bos 2011 traject 6 - zegen;96162;443170;SCHIEL;Schieland;9;;M27;Hoeksekade 133 Bergschenhoek;119,6035;2661JL;Hoeksekade;Water | Water met recreatieve functie;Vk/dWol;Veen;Vlierveengronden op (meestal niet-gerijpte) zavel of klei, b;;;Lansingerland;;M27;recreatie;51,97382334;48,22;overig;0,40;0,0;0,0;;;;gras in secundair bebouwd gebied;stedelijk;36;gras in secundair bebouwd gebied;stedelijk;37;4,53089155;Vis;;;;;Bergschenhoek;;NL39_24a;Hoge Bergse Bos;M27;
KGZ_13_EL_02;Kromme Geer en Zijde 2013 traject 2 - elektro;105008;437048;KRIWA;Krimpenerwaard;9;;-;Oudelandseweg 1a Ouderkerk aan den IJssel;147,5271;2935LC;Oudelandseweg;Landbouw | Overig agrarisch gebruik;hVc;Veen;Koopveengronden op zeggeveen, rietzeggeveen of (mesotroof) b;;Nieuwe Vliet Hillekade;Krimpenerwaard;;;grasland - agrarisch;51,91966765;2,51;overig;0,50;1,0;1,0;;;;agrarisch gras;agrarisch gras;70;agrarisch gras;agrarisch gras;68;4,66051378;Vis;;;;;Ouderkerk aan den IJssel;;NL39_OV;Overig water;;
KGZ_13_EL_03;Kromme Geer en Zijde 2013 traject 3 - elektro;104814;437619;KRIWA;Krimpenerwaard;9;;M10;Kerkweg 139a Ouderkerk aan den IJssel;424,1992;2935LA;Kerkweg;Water | Overig binnenwater;hVb;Veen;Koopveengronden op bosveen (of eutroof broekveen);;Molenvliet (ged.);Krimpenerwaard;;M10;grasland - agrarisch;51,92478214;8,87;primair;1,00;0,5;0,5;;;;agrarisch gras;agrarisch gras;73;agrarisch gras;agrarisch gras;74;4,65761068;Vis;;;;;Ouderkerk aan den IJssel;;NL39_20a;Kromme, Geer en zijde;M10;
KGZ_13_ZE_01;Kromme Geer en Zijde 2013 traject 1 - zegen;105008;437048;KRIWA;Krimpenerwaard;9;;-;Oudelandseweg 1a Ouderkerk aan den IJssel;147,5271;2935LC;Oudelandseweg;Landbouw | Overig agrarisch gebruik;hVc;Veen;Koopveengronden op zeggeveen, rietzeggeveen of (mesotroof) b;;Nieuwe Vliet Hillekade;Krimpenerwaard;;;grasland - agrarisch;51,91966765;2,51;overig;0,50;1,0;1,0;;;;agrarisch gras;agrarisch gras;70;agrarisch gras;agrarisch gras;68;4,66051378;Vis;;;;;Ouderkerk aan den IJssel;;NL39_OV;Overig water;;
